ID,isDelinquent,term,gender,purpose,home_ownership,age,FICO
547,1,36 months,Male,House,Mortgage,20-25,300-500
548,0,36 months,Male,Car,Rent,20-25,300-500
549,1,36 months,Male,House,Mortgage,20-25,300-500
550,1,60 months,Male,House,Mortgage,20-25,>500
551,0,36 months,Male,House,Mortgage,20-25,>500
552,1,36 months,Female,Medical,Mortgage,>25,300-500
553,0,36 months,Female,Car,Mortgage,>25,>500
554,0,60 months,Male,other,Rent,>25,>500
555,0,36 months,Male,House,Mortgage,20-25,>500
556,1,36 months,Male,House,Rent,20-25,300-500
557,0,36 months,Male,Wedding,Rent,>25,>500
558,1,36 months,Female,House,Mortgage,>25,300-500
559,1,36 months,Female,House,Mortgage,20-25,300-500
560,1,36 months,Male,Car,Mortgage,20-25,>500
561,1,36 months,Female,House,Rent,>25,300-500
562,1,36 months,Female,Other,Rent,>25,300-500
563,0,36 months,Female,House,Own,20-25,300-500
564,1,36 months,Female,House,Rent,20-25,300-500
565,1,36 months,Male,House,Mortgage,20-25,300-500
566,1,36 months,Female,House,Own,>25,300-500
567,1,60 months,Male,other,Mortgage,20-25,>500
568,1,36 months,Female,Personal,Own,>25,>500
569,1,60 months,Male,House,Own,20-25,>500
570,0,36 months,Male,Car,Mortgage,>25,>500
571,1,36 months,Female,Personal,Mortgage,>25,>500
572,0,36 months,Female,House,Mortgage,>25,>500
573,1,36 months,Male,House,Mortgage,>25,>500
574,1,36 months,Male,House,Mortgage,>25,>500
575,0,36 months,Female,Medical,Mortgage,20-25,>500
576,0,36 months,Female,House,Rent,>25,>500
577,1,36 months,Female,Personal,Mortgage,>25,300-500
578,1,36 months,Male,House,Mortgage,20-25,300-500
579,1,36 months,Female,Other,Mortgage,>25,300-500
580,1,36 months,Male,House,Mortgage,20-25,>500
581,1,36 months,Female,Car,Mortgage,>25,300-500
582,1,36 months,Female,House,Own,20-25,300-500
583,1,36 months,Female,House,Rent,>25,>500
584,1,36 months,Female,Personal,Mortgage,>25,300-500
585,1,36 months,Male,House,Own,20-25,300-500
586,0,36 months,Male,House,Mortgage,20-25,>500
587,1,36 months,Male,Other,Rent,20-25,300-500
588,1,36 months,Female,Other,Mortgage,>25,300-500
589,1,36 months,Female,House,Mortgage,>25,300-500
590,0,36 months,Female,House,Rent,>25,>500
591,1,36 months,Male,House,Mortgage,>25,>500
592,1,36 months,Male,House,Rent,20-25,300-500
593,0,36 months,Female,Other,Mortgage,>25,>500
594,1,36 months,Male,Other,Mortgage,20-25,300-500
595,1,36 months,Male,Other,Rent,>25,>500
596,1,36 months,Male,House,Mortgage,>25,>500
597,1,36 months,Male,House,Rent,>25,>500
598,1,36 months,Female,Wedding,Rent,>25,300-500
599,0,36 months,Female,House,Own,>25,>500
600,0,36 months,Female,Car,Rent,20-25,>500
601,0,36 months,Male,House,Mortgage,20-25,300-500
602,1,36 months,Male,House,Mortgage,>25,>500
603,1,36 months,Male,Car,Mortgage,20-25,300-500
604,1,36 months,Female,House,Rent,20-25,300-500
605,1,36 months,Male,House,Mortgage,20-25,>500
606,1,36 months,Female,Wedding,Rent,20-25,300-500
607,1,36 months,Male,House,Mortgage,20-25,300-500
608,0,36 months,Female,Car,Rent,20-25,>500
609,1,36 months,Male,Wedding,Own,20-25,300-500
610,0,60 months,Male,Wedding,Rent,>25,>500
611,1,36 months,Female,Other,Mortgage,>25,>500
612,1,60 months,Male,House,Rent,20-25,>500
613,0,36 months,Male,House,Mortgage,20-25,>500
614,1,36 months,Male,House,Mortgage,20-25,300-500
615,0,36 months,Male,House,Rent,20-25,300-500
616,1,36 months,Male,House,Mortgage,20-25,300-500
617,1,36 months,Male,Car,Mortgage,20-25,300-500
618,1,36 months,Female,House,Rent,20-25,>500
619,0,36 months,Male,House,Rent,>25,>500
620,1,36 months,Male,House,Rent,20-25,300-500
621,1,60 months,Male,House,Mortgage,20-25,>500
622,0,36 months,Female,Personal,Mortgage,>25,>500
623,1,36 months,Female,House,Rent,>25,>500
624,0,36 months,Female,Other,Mortgage,20-25,>500
625,1,36 months,Male,House,Rent,>25,>500
626,1,36 months,Male,Car,Mortgage,20-25,300-500
627,1,36 months,Male,House,Rent,>25,>500
628,1,36 months,Male,Other,Own,20-25,300-500
629,1,36 months,Female,Car,Rent,>25,300-500
630,0,36 months,Male,House,Rent,20-25,>500
631,1,36 months,Female,House,Rent,20-25,300-500
632,1,36 months,Female,House,Rent,>25,>500
633,0,36 months,Female,Car,Mortgage,>25,>500
634,1,36 months,Male,Car,Mortgage,20-25,300-500
635,1,36 months,Female,House,Mortgage,>25,300-500
636,1,36 months,Female,House,Mortgage,>25,300-500
637,0,36 months,Female,House,Rent,>25,>500
638,1,36 months,Female,House,Rent,>25,300-500
639,0,36 months,Male,House,Rent,20-25,>500
640,1,36 months,Male,House,Rent,>25,>500
641,1,36 months,Male,Car,Rent,>25,>500
642,1,36 months,Male,House,Rent,20-25,300-500
643,0,36 months,Male,House,Rent,20-25,>500
644,1,36 months,Male,House,Rent,20-25,300-500
645,1,36 months,Female,House,Mortgage,20-25,>500
646,0,36 months,Male,Car,Rent,20-25,>500
647,1,36 months,Male,House,Rent,20-25,300-500
648,1,36 months,Female,House,Mortgage,>25,300-500
649,1,60 months,Male,House,Rent,20-25,>500
650,1,36 months,Female,House,Rent,>25,>500
651,1,36 months,Male,Car,Rent,20-25,300-500
652,1,36 months,Female,House,Mortgage,>25,300-500
653,0,36 months,Female,House,Own,20-25,>500
654,1,36 months,Female,Other,Rent,>25,300-500
655,1,36 months,Female,House,Mortgage,20-25,300-500
656,1,36 months,Male,House,Rent,>25,>500
657,1,36 months,Male,House,Mortgage,>25,>500
658,0,36 months,Female,House,Rent,>25,>500
659,0,36 months,Male,Personal,Mortgage,>25,>500
660,0,36 months,Male,House,Rent,20-25,300-500
661,1,36 months,Male,Wedding,Rent,20-25,>500
662,1,36 months,Female,Car,Mortgage,20-25,300-500
663,0,36 months,Female,Car,Rent,20-25,>500
664,1,36 months,Male,House,Mortgage,20-25,300-500
665,0,60 months,Male,House,Mortgage,>25,300-500
666,0,36 months,Female,House,Mortgage,20-25,>500
667,0,60 months,Male,House,Mortgage,>25,300-500
668,0,36 months,Female,House,Mortgage,>25,>500
669,0,60 months,Male,House,Rent,>25,300-500
670,1,36 months,Male,House,Own,20-25,300-500
671,1,60 months,Male,House,Mortgage,20-25,>500
672,1,36 months,Female,House,Mortgage,>25,300-500
673,1,36 months,Male,Personal,Own,20-25,300-500
674,1,36 months,Female,House,Mortgage,>25,300-500
675,1,60 months,Male,Car,Own,20-25,>500
676,1,36 months,Male,Wedding,Own,20-25,300-500
677,1,36 months,Male,Medical,Mortgage,>25,>500
678,0,60 months,Male,House,Mortgage,>25,300-500
679,1,36 months,Female,House,Mortgage,>25,>500
680,0,36 months,Male,House,Rent,20-25,300-500
681,1,36 months,Male,House,Mortgage,20-25,300-500
682,1,36 months,Female,House,Mortgage,20-25,300-500
683,0,36 months,Female,Car,Mortgage,20-25,>500
684,1,60 months,Male,House,Rent,20-25,>500
685,1,36 months,Male,Personal,Mortgage,20-25,300-500
686,1,36 months,Female,Other,Rent,>25,300-500
687,1,36 months,Male,Car,Rent,20-25,300-500
688,0,60 months,Male,Car,Mortgage,>25,>500
689,1,36 months,Male,Personal,Mortgage,20-25,300-500
690,1,36 months,Female,Wedding,Mortgage,20-25,300-500
691,1,36 months,Male,Wedding,Rent,20-25,300-500
692,1,36 months,Male,House,Rent,20-25,300-500
693,1,36 months,Male,House,Mortgage,20-25,>500
694,1,36 months,Male,House,Rent,20-25,300-500
695,1,36 months,Male,Car,Mortgage,20-25,300-500
696,1,36 months,Male,House,Rent,20-25,300-500
697,0,36 months,Female,Car,Rent,20-25,>500
698,0,36 months,Female,House,Mortgage,20-25,>500
699,1,36 months,Female,House,Mortgage,>25,300-500
700,1,36 months,Male,House,Own,>25,>500
701,1,36 months,Male,House,Rent,20-25,300-500
702,1,36 months,Male,Car,Own,20-25,300-500
703,0,36 months,Female,Personal,Own,>25,>500
704,1,36 months,Male,House,Rent,20-25,300-500
705,1,36 months,Female,Personal,Mortgage,>25,300-500
706,1,36 months,Male,Car,Mortgage,20-25,300-500
707,1,36 months,Female,Car,Mortgage,>25,300-500
708,0,60 months,Male,other,Own,>25,300-500
709,1,36 months,Male,House,Mortgage,20-25,>500
710,0,36 months,Female,House,Rent,>25,>500
711,0,36 months,Male,Car,Mortgage,20-25,>500
712,0,36 months,Female,Car,Rent,>25,>500
713,0,36 months,Female,Personal,Mortgage,>25,>500
714,1,36 months,Male,Car,Rent,20-25,>500
715,1,36 months,Male,Other,Mortgage,20-25,300-500
716,1,36 months,Male,House,Rent,20-25,300-500
717,1,36 months,Male,House,Rent,20-25,300-500
718,1,36 months,Male,Other,Rent,20-25,>500
719,0,36 months,Female,House,Rent,20-25,>500
720,1,36 months,Male,House,Mortgage,>25,>500
721,1,36 months,Female,Car,Mortgage,>25,300-500
722,0,36 months,Female,Car,Rent,>25,>500
723,1,36 months,Male,House,Own,20-25,300-500
724,1,36 months,Male,House,Mortgage,20-25,300-500
725,1,36 months,Female,Medical,Mortgage,>25,300-500
726,1,36 months,Female,Other,Rent,>25,300-500
727,0,36 months,Female,House,Mortgage,>25,>500
728,0,36 months,Male,House,Own,20-25,300-500
729,1,36 months,Female,Car,Mortgage,>25,300-500
730,1,36 months,Male,House,Own,20-25,300-500
731,0,36 months,Female,Wedding,Rent,>25,>500
732,1,36 months,Male,Other,Rent,20-25,300-500
733,0,36 months,Female,Car,Mortgage,20-25,>500
734,1,36 months,Female,Other,Mortgage,>25,300-500
735,0,36 months,Female,Car,Own,20-25,>500
736,1,36 months,Male,House,Rent,20-25,300-500
737,1,36 months,Male,House,Mortgage,20-25,>500
738,1,36 months,Male,House,Mortgage,20-25,300-500
739,0,36 months,Male,House,Rent,20-25,>500
740,0,36 months,Female,House,Mortgage,20-25,>500
741,0,36 months,Male,House,Rent,>25,>500
742,1,36 months,Female,House,Mortgage,>25,300-500
743,1,36 months,Female,House,Rent,>25,300-500
744,0,36 months,Female,House,Rent,>25,>500
745,1,36 months,Female,House,Rent,20-25,300-500
746,0,36 months,Female,Personal,Mortgage,>25,>500
747,1,36 months,Male,House,Own,20-25,300-500
748,1,36 months,Female,Other,Mortgage,>25,300-500
749,1,36 months,Male,House,Rent,20-25,300-500
750,0,60 months,Male,House,Mortgage,>25,>500
751,1,36 months,Male,Car,Mortgage,20-25,300-500
752,1,36 months,Male,House,Rent,20-25,300-500
753,1,36 months,Male,Car,Mortgage,>25,>500
754,0,36 months,Female,Wedding,Rent,20-25,>500
755,1,36 months,Male,House,Own,>25,>500
756,1,36 months,Female,House,Rent,20-25,300-500
757,1,36 months,Female,House,Rent,20-25,300-500
758,1,36 months,Male,Other,Mortgage,20-25,300-500
759,1,36 months,Female,Medical,Mortgage,>25,300-500
760,1,36 months,Female,Personal,Mortgage,>25,300-500
761,0,60 months,Male,House,Own,>25,>500
762,1,36 months,Male,House,Rent,20-25,300-500
763,1,36 months,Male,Personal,Mortgage,20-25,300-500
764,1,36 months,Male,House,Rent,>25,>500
765,1,60 months,Male,Car,Rent,20-25,>500
766,1,36 months,Female,Car,Mortgage,20-25,300-500
767,1,36 months,Female,Personal,Mortgage,20-25,300-500
768,1,36 months,Male,House,Rent,20-25,300-500
769,0,36 months,Male,Car,Mortgage,20-25,300-500
770,1,36 months,Male,House,Mortgage,>25,>500
771,1,36 months,Female,Car,Mortgage,>25,300-500
772,1,36 months,Female,Personal,Mortgage,20-25,300-500
773,0,36 months,Male,House,Rent,20-25,300-500
774,1,60 months,Male,House,Rent,20-25,>500
775,1,36 months,Male,Car,Mortgage,20-25,300-500
776,1,36 months,Male,Personal,Mortgage,20-25,300-500
777,0,36 months,Female,House,Mortgage,>25,>500
778,1,36 months,Male,House,Rent,20-25,300-500
779,0,36 months,Male,House,Rent,20-25,300-500
780,0,36 months,Male,House,Mortgage,20-25,>500
781,0,36 months,Female,Personal,Mortgage,20-25,>500
782,1,36 months,Male,House,Mortgage,20-25,300-500
783,1,36 months,Male,Car,Rent,20-25,300-500
784,1,36 months,Female,House,Mortgage,>25,300-500
785,1,36 months,Male,House,Rent,20-25,300-500
786,1,36 months,Female,Car,Mortgage,20-25,300-500
787,1,36 months,Male,House,Rent,20-25,300-500
788,0,36 months,Male,House,Mortgage,20-25,300-500
789,0,36 months,Male,Other,Rent,20-25,>500
790,1,36 months,Male,House,Mortgage,20-25,>500
791,1,36 months,Male,House,Rent,20-25,300-500
792,1,36 months,Male,House,Mortgage,20-25,300-500
793,1,36 months,Male,House,Mortgage,20-25,300-500
794,0,36 months,Female,Personal,Mortgage,20-25,>500
795,1,36 months,Male,Car,Rent,20-25,300-500
796,1,36 months,Male,House,Rent,20-25,300-500
797,1,36 months,Male,Car,Rent,20-25,300-500
798,1,36 months,Female,House,Rent,>25,300-500
799,0,36 months,Male,House,Rent,20-25,>500
800,1,36 months,Male,Car,Rent,>25,>500
801,1,36 months,Male,Car,Mortgage,20-25,300-500
802,1,36 months,Male,House,Rent,>25,>500
803,1,36 months,Female,Personal,Rent,>25,300-500
804,1,36 months,Female,Car,Rent,>25,300-500
805,1,36 months,Male,House,Rent,20-25,300-500
806,1,36 months,Male,Car,Mortgage,>25,>500
807,1,36 months,Male,House,Rent,>25,>500
808,1,36 months,Male,Car,Rent,>25,>500
809,1,36 months,Male,House,Mortgage,>25,>500
810,0,36 months,Female,Personal,Mortgage,>25,>500
811,0,36 months,Female,Car,Rent,20-25,>500
812,0,36 months,Female,Personal,Mortgage,20-25,>500
813,0,36 months,Male,Car,Rent,20-25,300-500
814,1,36 months,Male,House,Rent,20-25,300-500
815,0,36 months,Female,House,Rent,20-25,>500
816,1,36 months,Male,House,Rent,20-25,300-500
817,1,36 months,Male,House,Mortgage,20-25,300-500
818,1,36 months,Male,Car,Rent,20-25,300-500
819,0,36 months,Male,Car,Mortgage,20-25,300-500
820,1,36 months,Male,Medical,Rent,>25,>500
821,0,36 months,Male,House,Rent,>25,>500
822,1,36 months,Male,Car,Rent,20-25,300-500
823,0,36 months,Female,Wedding,Mortgage,20-25,>500
824,1,36 months,Male,Wedding,Mortgage,20-25,300-500
825,1,36 months,Male,House,Rent,20-25,300-500
826,1,36 months,Male,House,Rent,>25,>500
827,1,36 months,Male,Car,Own,20-25,300-500
828,1,36 months,Male,Car,Rent,20-25,300-500
829,1,36 months,Male,House,Mortgage,20-25,300-500
830,1,36 months,Male,House,Rent,20-25,300-500
831,0,36 months,Male,Car,Rent,20-25,>500
832,0,36 months,Female,House,Mortgage,>25,>500
833,0,36 months,Female,House,Mortgage,>25,>500
834,1,36 months,Male,House,Rent,20-25,300-500
835,1,36 months,Male,Car,Mortgage,20-25,300-500
836,0,36 months,Male,Other,Mortgage,20-25,300-500
837,1,36 months,Female,House,Mortgage,20-25,300-500
838,1,36 months,Male,House,Rent,20-25,300-500
839,1,36 months,Female,House,Mortgage,>25,300-500
840,1,36 months,Male,House,Mortgage,20-25,300-500
841,1,36 months,Female,Car,Rent,>25,300-500
842,0,36 months,Male,House,Rent,20-25,300-500
843,1,36 months,Female,Personal,Rent,>25,300-500
844,1,36 months,Female,House,Rent,20-25,300-500
845,1,60 months,Male,House,Rent,20-25,>500
846,1,36 months,Female,Medical,Rent,>25,300-500
847,1,36 months,Male,House,Rent,20-25,300-500
848,0,36 months,Male,House,Rent,20-25,300-500
849,1,36 months,Male,House,Rent,20-25,300-500
850,1,36 months,Female,Personal,Mortgage,>25,300-500
851,1,36 months,Male,Car,Mortgage,>25,>500
852,1,36 months,Male,Personal,Mortgage,>25,>500
853,1,36 months,Male,Car,Rent,20-25,300-500
854,1,36 months,Female,Wedding,Rent,>25,300-500
855,1,36 months,Male,House,Mortgage,20-25,300-500
856,1,36 months,Male,House,Rent,20-25,300-500
857,1,36 months,Male,House,Rent,20-25,300-500
858,0,36 months,Female,House,Rent,>25,>500
859,1,36 months,Male,House,Mortgage,20-25,300-500
860,1,36 months,Female,House,Rent,20-25,300-500
861,0,60 months,Male,House,Rent,>25,>500
862,0,36 months,Female,House,Own,>25,>500
863,0,36 months,Female,House,Rent,>25,>500
864,1,36 months,Male,House,Mortgage,20-25,300-500
865,1,36 months,Male,Other,Rent,>25,>500
866,1,36 months,Male,Car,Rent,20-25,300-500
867,1,36 months,Male,Wedding,Rent,20-25,300-500
868,1,36 months,Male,House,Mortgage,20-25,300-500
869,0,36 months,Female,House,Mortgage,>25,>500
870,0,36 months,Female,House,Mortgage,>25,>500
871,1,36 months,Female,Other,Rent,>25,300-500
872,1,36 months,Male,House,Own,>25,>500
873,1,36 months,Male,House,Mortgage,>25,>500
874,1,36 months,Female,House,Mortgage,20-25,300-500
875,1,36 months,Male,House,Rent,20-25,300-500
876,1,36 months,Male,House,Rent,20-25,300-500
877,1,36 months,Female,House,Mortgage,>25,300-500
878,1,36 months,Male,House,Rent,20-25,300-500
879,0,36 months,Female,House,Rent,20-25,>500
880,1,36 months,Male,Personal,Mortgage,>25,>500
881,1,36 months,Male,House,Mortgage,>25,>500
882,0,36 months,Female,House,Rent,20-25,>500
883,0,36 months,Female,House,Rent,20-25,>500
884,1,36 months,Male,House,Mortgage,20-25,300-500
885,1,36 months,Male,House,Mortgage,>25,>500
886,0,36 months,Female,House,Mortgage,20-25,>500
887,1,36 months,Male,House,Rent,20-25,300-500
888,1,36 months,Male,Personal,Mortgage,20-25,300-500
889,1,36 months,Male,House,Mortgage,>25,>500
890,1,36 months,Male,Car,Rent,20-25,300-500
891,1,36 months,Male,Other,Rent,>25,>500
892,1,36 months,Female,House,Rent,20-25,300-500
893,0,36 months,Female,Personal,Mortgage,>25,>500
894,1,36 months,Male,House,Mortgage,20-25,300-500
895,0,60 months,Male,Car,Mortgage,>25,300-500
896,0,36 months,Male,Car,Rent,20-25,300-500
897,0,36 months,Female,House,Rent,20-25,300-500
898,1,36 months,Female,House,Rent,>25,300-500
899,0,36 months,Female,House,Rent,>25,>500
900,1,36 months,Female,House,Mortgage,20-25,300-500
901,1,36 months,Female,House,Mortgage,20-25,>500
902,1,60 months,Male,House,Mortgage,20-25,>500
903,0,60 months,Male,Medical,Mortgage,>25,300-500
904,0,60 months,Male,House,Mortgage,>25,>500
905,1,36 months,Male,House,Mortgage,20-25,300-500
906,1,36 months,Male,House,Mortgage,20-25,300-500
907,1,36 months,Male,Car,Rent,20-25,300-500
908,1,36 months,Female,House,Rent,>25,300-500
909,0,36 months,Female,House,Rent,20-25,>500
910,0,36 months,Male,Personal,Mortgage,20-25,300-500
911,1,36 months,Male,House,Mortgage,20-25,300-500
912,1,36 months,Female,Car,Rent,>25,300-500
913,1,36 months,Male,House,Mortgage,20-25,300-500
914,0,60 months,Male,other,Rent,>25,300-500
915,1,36 months,Female,House,Rent,>25,300-500
916,1,36 months,Male,House,Mortgage,20-25,300-500
917,1,36 months,Male,Car,Rent,20-25,300-500
918,1,36 months,Male,House,Rent,20-25,300-500
919,0,36 months,Male,Personal,Own,>25,>500
920,0,36 months,Male,Wedding,Rent,20-25,>500
921,1,36 months,Male,House,Own,20-25,300-500
922,1,36 months,Male,Car,Rent,>25,>500
923,1,36 months,Female,House,Mortgage,>25,300-500
924,0,36 months,Male,House,Rent,20-25,300-500
925,1,36 months,Male,House,Rent,20-25,300-500
926,1,36 months,Male,Car,Mortgage,20-25,>500
927,0,36 months,Female,Car,Mortgage,20-25,>500
928,1,36 months,Female,House,Rent,>25,300-500
929,1,36 months,Male,House,Mortgage,20-25,300-500
930,1,36 months,Male,House,Mortgage,20-25,>500
931,1,36 months,Male,House,Mortgage,20-25,300-500
932,0,36 months,Female,Wedding,Mortgage,20-25,>500
933,1,36 months,Male,Other,Rent,20-25,300-500
934,1,36 months,Male,Car,Rent,20-25,300-500
935,1,36 months,Female,House,Rent,>25,300-500
936,1,36 months,Male,Car,Rent,20-25,300-500
937,0,36 months,Female,House,Rent,>25,>500
938,1,36 months,Male,Car,Rent,20-25,>500
939,0,36 months,Male,Other,Mortgage,>25,>500
940,0,36 months,Female,Medical,Mortgage,20-25,>500
941,0,36 months,Male,Other,Rent,20-25,>500
942,1,36 months,Male,House,Rent,20-25,300-500
943,1,36 months,Male,Medical,Mortgage,20-25,300-500
944,1,36 months,Female,House,Mortgage,20-25,>500
945,0,36 months,Female,Other,Mortgage,>25,>500
946,1,36 months,Female,Medical,Rent,>25,300-500
947,0,36 months,Female,House,Rent,>25,>500
948,0,36 months,Male,House,Mortgage,>25,>500
949,0,60 months,Male,Personal,Rent,>25,300-500
950,0,36 months,Female,Wedding,Rent,>25,>500
951,1,36 months,Male,House,Mortgage,20-25,300-500
952,0,36 months,Female,House,Rent,20-25,>500
953,1,36 months,Female,Wedding,Mortgage,>25,300-500
954,0,36 months,Female,House,Rent,20-25,>500
955,0,36 months,Female,House,Mortgage,>25,>500
956,1,36 months,Male,Car,Mortgage,20-25,300-500
957,0,36 months,Female,House,Rent,20-25,>500
958,1,36 months,Male,Other,Mortgage,20-25,300-500
959,1,36 months,Male,Other,Rent,20-25,300-500
960,0,36 months,Female,House,Rent,20-25,>500
961,1,60 months,Male,Wedding,Rent,20-25,>500
962,1,36 months,Female,Medical,Mortgage,>25,300-500
963,1,36 months,Female,House,Mortgage,>25,300-500
964,0,36 months,Male,House,Mortgage,20-25,300-500
965,0,36 months,Female,House,Mortgage,20-25,>500
966,0,60 months,Male,Car,Rent,>25,>500
967,0,36 months,Male,House,Rent,20-25,>500
968,1,36 months,Male,House,Mortgage,20-25,300-500
969,0,60 months,Male,Wedding,Rent,>25,>500
970,1,36 months,Male,Personal,Mortgage,20-25,300-500
971,0,36 months,Male,House,Rent,20-25,300-500
972,1,36 months,Male,House,Mortgage,>25,>500
973,1,36 months,Male,House,Mortgage,20-25,300-500
